,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,churn,churn_month,contract_type_id,paperless_billing,gender,senior_citizen,partner,dependents,payment_type_id,monthly_charges,total_charges,signup_date,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
4949,2085-JVGAD,Male,0,Yes,No,37,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,20.35,697.65,No,,1,No,Male,0,Yes,No,3,20.35,697.65,2018-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4950,2141-RRYGO,Female,0,No,No,4,Yes,No,1,No,Yes,No,No,Yes,Yes,1,Yes,3,68.65,261.25,Yes,2022-01-31,1,Yes,Female,0,No,No,3,68.65,261.25,2021-09-21 18:07:34,Yes,No,1,No,Yes,No,No,Yes,Yes
4951,2242-MFOTG,Male,0,No,No,33,Yes,Yes,2,Yes,No,No,No,No,No,2,No,3,80.1,2603.3,No,,2,No,Male,0,No,No,3,80.1,2603.3,2019-04-21 18:07:34,Yes,Yes,2,Yes,No,No,No,No,No
4952,2311-QYMUQ,Female,0,Yes,Yes,16,Yes,No,2,No,Yes,Yes,No,Yes,No,1,Yes,4,89.45,1430.25,Yes,2022-01-31,1,Yes,Female,0,Yes,Yes,4,89.45,1430.25,2020-09-21 18:07:34,Yes,No,2,No,Yes,Yes,No,Yes,No
4953,2400-XIWIO,Female,0,Yes,No,71,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,1,90.1,6310.9,No,,3,No,Female,0,Yes,No,1,90.1,6310.9,2016-02-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes
4954,2853-CWQFQ,Male,0,No,Yes,1,Yes,No,1,No,No,No,Yes,No,Yes,1,Yes,2,59.55,59.55,No,,1,Yes,Male,0,No,Yes,2,59.55,59.55,2021-12-21 18:07:34,Yes,No,1,No,No,No,Yes,No,Yes
4955,3372-CDXFJ,Male,0,Yes,Yes,13,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,3,24.5,343.6,No,,2,No,Male,0,Yes,Yes,3,24.5,343.6,2020-12-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4956,3398-ZOUAA,Male,1,Yes,No,21,Yes,No,2,No,No,No,No,No,No,1,Yes,1,69.1,1474.75,Yes,2022-01-31,1,Yes,Male,1,Yes,No,1,69.1,1474.75,2020-04-21 18:07:34,Yes,No,2,No,No,No,No,No,No
4957,3640-PHQXK,Female,0,No,No,31,Yes,Yes,2,No,No,Yes,No,No,Yes,1,Yes,1,89.9,2806.9,Yes,2022-01-31,1,Yes,Female,0,No,No,1,89.9,2806.9,2019-06-21 18:07:34,Yes,Yes,2,No,No,Yes,No,No,Yes
4958,3703-TTEPD,Male,0,No,No,21,Yes,No,1,Yes,No,Yes,No,Yes,No,1,No,3,65.35,1424.4,No,,1,No,Male,0,No,No,3,65.35,1424.4,2020-04-21 18:07:34,Yes,No,1,Yes,No,Yes,No,Yes,No
4959,3751-KTZEL,Female,0,No,No,1,No,No phone service,1,No,No,No,No,No,Yes,1,No,2,35.05,35.05,Yes,2022-01-31,1,No,Female,0,No,No,2,35.05,35.05,2021-12-21 18:07:34,No,No phone service,1,No,No,No,No,No,Yes
4960,4075-WKNIU,Female,0,Yes,Yes,0,Yes,Yes,1,No,Yes,Yes,Yes,Yes,No,3,No,2,73.35, ,No,,3,No,Female,0,Yes,Yes,2,73.35, ,2022-01-21 18:07:34,Yes,Yes,1,No,Yes,Yes,Yes,Yes,No
4961,4385-ZKVNW,Male,0,Yes,Yes,44,Yes,No,1,No,Yes,No,Yes,No,No,1,Yes,3,54.9,2549.1,No,,1,Yes,Male,0,Yes,Yes,3,54.9,2549.1,2018-05-21 18:07:34,Yes,No,1,No,Yes,No,Yes,No,No
4962,4697-LUPSU,Male,0,Yes,Yes,2,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,2,20.2,34.75,No,,2,No,Male,0,Yes,Yes,2,20.2,34.75,2021-11-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4963,4795-WRNVT,Female,0,No,No,40,Yes,No,1,Yes,Yes,No,No,Yes,No,1,No,2,65.1,2586,No,,1,No,Female,0,No,No,2,65.1,2586,2018-09-21 18:07:34,Yes,No,1,Yes,Yes,No,No,Yes,No
4964,5055-MGMGF,Female,0,Yes,No,65,Yes,Yes,2,Yes,No,Yes,No,Yes,Yes,1,Yes,1,105.05,6914.95,No,,1,Yes,Female,0,Yes,No,1,105.05,6914.95,2016-08-21 18:07:34,Yes,Yes,2,Yes,No,Yes,No,Yes,Yes
4965,5512-IDZEI,Male,0,Yes,Yes,46,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,1,24.9,1174.8,No,,2,No,Male,0,Yes,Yes,1,24.9,1174.8,2018-03-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4966,5624-BQSSA,Female,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.95,20.95,Yes,2022-01-31,1,No,Female,0,No,No,2,20.95,20.95,2021-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4967,5756-JYOJT,Female,0,No,No,11,Yes,No,1,No,No,Yes,Yes,No,Yes,2,No,4,64.9,697.25,No,,2,No,Female,0,No,No,4,64.9,697.25,2021-02-21 18:07:34,Yes,No,1,No,No,Yes,Yes,No,Yes
4968,6000-APYLU,Male,0,No,No,9,Yes,No,2,No,No,No,No,No,Yes,1,Yes,1,80.8,713.1,Yes,2022-01-31,1,Yes,Male,0,No,No,1,80.8,713.1,2021-04-21 18:07:34,Yes,No,2,No,No,No,No,No,Yes
4969,6184-DYUOB,Female,0,Yes,No,3,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,19.6,55.25,No,,1,Yes,Female,0,Yes,No,2,19.6,55.25,2021-10-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4970,6362-QHAFM,Male,0,Yes,No,42,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,2,Yes,1,108.3,4586.15,No,,2,Yes,Male,0,Yes,No,1,108.3,4586.15,2018-07-21 18:07:34,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes
4971,6519-ZHPXP,Female,0,Yes,Yes,72,Yes,No,2,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,108.3,7679.65,No,,3,Yes,Female,0,Yes,Yes,3,108.3,7679.65,2016-01-21 18:07:34,Yes,No,2,Yes,Yes,Yes,Yes,Yes,Yes
4972,6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,3,23.55,1723.95,No,,3,Yes,Male,0,Yes,No,3,23.55,1723.95,2016-01-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4973,6896-SRVYQ,Male,1,No,No,44,Yes,No,2,No,No,Yes,No,No,No,1,No,1,73.85,3122.4,No,,1,No,Male,1,No,No,1,73.85,3122.4,2018-05-21 18:07:34,Yes,No,2,No,No,Yes,No,No,No
4974,7576-OYWBN,Male,1,No,No,3,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,76.05,231.8,Yes,2022-01-31,1,Yes,Male,1,No,No,1,76.05,231.8,2021-10-21 18:07:34,Yes,Yes,2,No,No,No,No,No,No
4975,7587-RZNME,Male,0,No,No,3,Yes,No,1,No,No,No,No,No,No,1,Yes,1,43.3,123.65,Yes,2022-01-31,1,Yes,Male,0,No,No,1,43.3,123.65,2021-10-21 18:07:34,Yes,No,1,No,No,No,No,No,No
4976,7641-TQFHN,Male,0,No,Yes,39,Yes,Yes,2,No,No,No,Yes,Yes,Yes,3,No,2,100.55,3895.35,No,,3,No,Male,0,No,Yes,2,100.55,3895.35,2018-10-21 18:07:34,Yes,Yes,2,No,No,No,Yes,Yes,Yes
4977,7675-OZCZG,Female,1,No,No,3,Yes,No,1,No,No,No,No,No,No,1,No,1,45.0,127.1,Yes,2022-01-31,1,No,Female,1,No,No,1,45.0,127.1,2021-10-21 18:07:34,Yes,No,1,No,No,No,No,No,No
4978,7938-OUHIO,Male,0,No,No,3,Yes,No,2,No,No,Yes,Yes,Yes,Yes,1,Yes,1,98.7,293.65,Yes,2022-01-31,1,Yes,Male,0,No,No,1,98.7,293.65,2021-10-21 18:07:34,Yes,No,2,No,No,Yes,Yes,Yes,Yes
4979,8039-ACLPL,Female,0,Yes,Yes,72,Yes,No,1,Yes,Yes,Yes,No,No,Yes,3,No,4,68.75,4888.2,No,,3,No,Female,0,Yes,Yes,4,68.75,4888.2,2016-01-21 18:07:34,Yes,No,1,Yes,Yes,Yes,No,No,Yes
4980,8535-SFUTN,Male,0,No,No,61,Yes,Yes,2,Yes,No,Yes,No,Yes,Yes,1,Yes,1,106.45,6300.15,No,,1,Yes,Male,0,No,No,1,106.45,6300.15,2016-12-21 18:07:34,Yes,Yes,2,Yes,No,Yes,No,Yes,Yes
4981,8677-HDZEE,Female,0,No,No,56,Yes,Yes,2,No,Yes,No,Yes,Yes,Yes,1,Yes,3,105.45,5916.95,No,,1,Yes,Female,0,No,No,3,105.45,5916.95,2017-05-21 18:07:34,Yes,Yes,2,No,Yes,No,Yes,Yes,Yes
4982,8802-UNOJF,Male,1,No,No,12,Yes,No,2,No,Yes,Yes,Yes,No,No,1,Yes,2,83.8,1029.75,Yes,2022-01-31,1,Yes,Male,1,No,No,2,83.8,1029.75,2021-01-21 18:07:34,Yes,No,2,No,Yes,Yes,Yes,No,No
4983,9124-LHCJQ,Female,0,No,No,1,Yes,Yes,2,No,No,No,No,No,Yes,1,Yes,2,85.45,85.45,Yes,2022-01-31,1,Yes,Female,0,No,No,2,85.45,85.45,2021-12-21 18:07:34,Yes,Yes,2,No,No,No,No,No,Yes
4984,9199-PWQVC,Female,0,Yes,No,63,Yes,Yes,1,Yes,Yes,No,No,Yes,Yes,2,Yes,4,79.7,4786.15,No,,2,Yes,Female,0,Yes,No,4,79.7,4786.15,2016-10-21 18:07:34,Yes,Yes,1,Yes,Yes,No,No,Yes,Yes
4985,9236-NDUCW,Female,0,No,No,21,No,No phone service,1,Yes,No,No,Yes,No,No,3,No,2,35.1,770.4,No,,3,No,Female,0,No,No,2,35.1,770.4,2020-04-21 18:07:34,No,No phone service,1,Yes,No,No,Yes,No,No
4986,9415-DPEWS,Female,0,No,No,18,Yes,Yes,2,No,No,No,Yes,Yes,No,1,Yes,1,88.35,1639.3,Yes,2022-01-31,1,Yes,Female,0,No,No,1,88.35,1639.3,2020-07-21 18:07:34,Yes,Yes,2,No,No,No,Yes,Yes,No
4987,9503-XJUME,Male,0,No,Yes,52,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,4,19.65,928.4,No,,2,No,Male,0,No,Yes,4,19.65,928.4,2017-09-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4988,9508-ILZDG,Female,1,No,No,34,Yes,Yes,2,No,Yes,No,Yes,Yes,No,1,Yes,1,96.35,3190.25,No,,1,Yes,Female,1,No,No,1,96.35,3190.25,2019-03-21 18:07:34,Yes,Yes,2,No,Yes,No,Yes,Yes,No
4989,9591-YVTEB,Male,1,No,No,55,No,No phone service,1,Yes,Yes,No,No,Yes,No,1,Yes,1,44.85,2479.05,No,,1,Yes,Male,1,No,No,1,44.85,2479.05,2017-06-21 18:07:34,No,No phone service,1,Yes,Yes,No,No,Yes,No
4990,9945-PSVIP,Female,0,Yes,Yes,25,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,2,18.7,383.65,No,,3,Yes,Female,0,Yes,Yes,2,18.7,383.65,2019-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4991,9965-YOKZB,Male,1,No,No,9,Yes,Yes,2,No,No,No,No,No,Yes,1,Yes,1,83.85,790.15,Yes,2022-01-31,1,Yes,Male,1,No,No,1,83.85,790.15,2021-04-21 18:07:34,Yes,Yes,2,No,No,No,No,No,Yes
4992,1309-BXVOQ,Male,0,Yes,No,21,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,1,Yes,1,106.1,2249.95,Yes,2022-01-31,1,Yes,Male,0,Yes,No,1,106.1,2249.95,2020-04-21 18:07:34,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes
4993,1334-PDUKM,Female,0,Yes,No,68,Yes,Yes,2,No,Yes,Yes,No,No,No,2,No,4,86.45,5762.95,No,,2,No,Female,0,Yes,No,4,86.45,5762.95,2016-05-21 18:07:34,Yes,Yes,2,No,Yes,Yes,No,No,No
4994,1830-GGFNM,Male,0,Yes,Yes,65,Yes,Yes,2,Yes,Yes,Yes,Yes,No,No,3,No,4,94.55,6078.75,No,,3,No,Male,0,Yes,Yes,4,94.55,6078.75,2016-08-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,Yes,No,No
4995,2068-WWXQZ,Male,0,No,No,46,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,3,20.05,902,No,,3,No,Male,0,No,No,3,20.05,902,2018-03-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4996,2075-RMJIK,Female,0,Yes,Yes,5,Yes,No,1,Yes,No,No,No,No,No,1,Yes,2,49.4,232.55,No,,1,Yes,Female,0,Yes,Yes,2,49.4,232.55,2021-08-21 18:07:34,Yes,No,1,Yes,No,No,No,No,No
4997,2160-GPFXD,Male,0,Yes,Yes,54,Yes,Yes,1,Yes,Yes,No,Yes,No,No,3,Yes,4,65.65,3566.7,No,,3,Yes,Male,0,Yes,Yes,4,65.65,3566.7,2017-07-21 18:07:34,Yes,Yes,1,Yes,Yes,No,Yes,No,No
4998,2386-LAHRK,Male,0,No,No,1,Yes,No,1,No,No,No,No,Yes,No,1,Yes,2,53.5,53.5,Yes,2022-01-31,1,Yes,Male,0,No,No,2,53.5,53.5,2021-12-21 18:07:34,Yes,No,1,No,No,No,No,Yes,No
4999,2585-KTFRE,Male,0,No,Yes,1,Yes,No,1,Yes,Yes,No,Yes,No,Yes,1,Yes,3,70.45,70.45,No,,1,Yes,Male,0,No,Yes,3,70.45,70.45,2021-12-21 18:07:34,Yes,No,1,Yes,Yes,No,Yes,No,Yes
5000,2700-LUEVA,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,4,20.75,20.75,No,,1,No,Male,0,No,No,4,20.75,20.75,2021-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5001,2731-GJRDG,Female,0,No,No,32,Yes,Yes,2,Yes,No,Yes,Yes,Yes,Yes,2,Yes,3,109.55,3608,No,,2,Yes,Female,0,No,No,3,109.55,3608,2019-05-21 18:07:34,Yes,Yes,2,Yes,No,Yes,Yes,Yes,Yes
5002,2786-GCDPI,Female,1,No,No,50,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,1,Yes,1,104.95,5222.35,No,,1,Yes,Female,1,No,No,1,104.95,5222.35,2017-11-21 18:07:34,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes
5003,2908-ZTPNF,Female,0,No,No,36,No,No phone service,1,No,Yes,No,Yes,No,No,1,Yes,3,34.85,1267.2,No,,1,Yes,Female,0,No,No,3,34.85,1267.2,2019-01-21 18:07:34,No,No phone service,1,No,Yes,No,Yes,No,No
5004,2960-NKRSO,Male,0,No,No,24,Yes,No,2,No,Yes,Yes,Yes,No,No,1,Yes,1,85.95,2107.15,No,,1,Yes,Male,0,No,No,1,85.95,2107.15,2020-01-21 18:07:34,Yes,No,2,No,Yes,Yes,Yes,No,No
5005,3027-ZTDHO,Male,0,No,No,1,Yes,No,2,No,No,No,No,Yes,Yes,1,Yes,1,89.9,89.9,Yes,2022-01-31,1,Yes,Male,0,No,No,1,89.9,89.9,2021-12-21 18:07:34,Yes,No,2,No,No,No,No,Yes,Yes
5006,3365-SAIGS,Female,0,No,No,17,Yes,No,2,No,Yes,No,No,Yes,No,1,Yes,1,83.55,1329.15,No,,1,Yes,Female,0,No,No,1,83.55,1329.15,2020-08-21 18:07:34,Yes,No,2,No,Yes,No,No,Yes,No
5007,3451-VAWLI,Female,0,Yes,Yes,35,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,4,19.7,730.4,No,,3,No,Female,0,Yes,Yes,4,19.7,730.4,2019-02-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5008,3643-AHCFP,Male,1,Yes,No,7,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,3,95.6,644.35,Yes,2022-01-31,1,Yes,Male,1,Yes,No,3,95.6,644.35,2021-06-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,Yes
5009,3675-EQOZA,Male,0,No,No,5,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,20.65,93.55,No,,1,No,Male,0,No,No,3,20.65,93.55,2021-08-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5010,3977-QCRSL,Female,0,No,No,5,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.15,117.95,No,,1,No,Female,0,No,No,2,20.15,117.95,2021-08-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5011,4002-BQWPQ,Male,0,No,No,25,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,1,No,3,81.75,2028.8,No,,1,No,Male,0,No,No,3,81.75,2028.8,2019-12-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes
5012,4195-SMMNX,Male,0,No,No,2,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.35,33.2,Yes,2022-01-31,1,No,Male,0,No,No,2,20.35,33.2,2021-11-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5013,4567-AKPIA,Female,0,Yes,Yes,41,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,2,Yes,3,109.1,4454.25,No,,2,Yes,Female,0,Yes,Yes,3,109.1,4454.25,2018-08-21 18:07:34,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes
5014,4585-HETAI,Female,0,Yes,Yes,4,Yes,No,2,No,No,Yes,No,No,No,1,Yes,1,73.75,325.45,Yes,2022-01-31,1,Yes,Female,0,Yes,Yes,1,73.75,325.45,2021-09-21 18:07:34,Yes,No,2,No,No,Yes,No,No,No
5015,4608-LCIMN,Male,0,Yes,Yes,8,Yes,No,1,No,No,No,No,No,No,1,No,3,44.65,369.15,No,,1,No,Male,0,Yes,Yes,3,44.65,369.15,2021-05-21 18:07:34,Yes,No,1,No,No,No,No,No,No
5016,4742-TXUEX,Female,0,Yes,Yes,47,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,3,19.3,890.5,No,,3,No,Female,0,Yes,Yes,3,19.3,890.5,2018-02-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5017,4883-KCPZJ,Female,0,Yes,Yes,22,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,4,25.25,555.4,No,,3,No,Female,0,Yes,Yes,4,25.25,555.4,2020-03-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5018,4959-JOSRX,Female,0,Yes,No,2,Yes,No,1,No,No,No,No,No,No,1,Yes,4,44.6,80.55,Yes,2022-01-31,1,Yes,Female,0,Yes,No,4,44.6,80.55,2021-11-21 18:07:34,Yes,No,1,No,No,No,No,No,No
5019,5046-NUHWD,Female,1,Yes,No,29,No,No phone service,1,Yes,No,Yes,No,No,Yes,1,Yes,1,45.0,1228.65,No,,1,Yes,Female,1,Yes,No,1,45.0,1228.65,2019-08-21 18:07:34,No,No phone service,1,Yes,No,Yes,No,No,Yes
5020,5346-BZCHP,Female,0,Yes,Yes,69,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,2,19.4,1346.2,No,,3,No,Female,0,Yes,Yes,2,19.4,1346.2,2016-04-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5021,5498-TXHLF,Female,0,Yes,Yes,34,Yes,Yes,2,No,No,Yes,No,Yes,No,1,No,1,87.45,2874.15,Yes,2022-01-31,1,No,Female,0,Yes,Yes,1,87.45,2874.15,2019-03-21 18:07:34,Yes,Yes,2,No,No,Yes,No,Yes,No
5022,5598-IKHQQ,Female,0,No,No,72,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,4,25.45,1866.45,No,,3,No,Female,0,No,No,4,25.45,1866.45,2016-01-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5023,5696-EXCYS,Male,0,No,No,17,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,4,19.45,369.05,No,,3,No,Male,0,No,No,4,19.45,369.05,2020-08-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5024,5760-FXFVO,Male,0,No,No,6,Yes,No,2,Yes,Yes,No,No,No,No,1,Yes,1,78.95,494.95,No,,1,Yes,Male,0,No,No,1,78.95,494.95,2021-07-21 18:07:34,Yes,No,2,Yes,Yes,No,No,No,No
5025,5940-NFXKV,Male,0,Yes,Yes,19,Yes,Yes,2,No,No,No,No,No,Yes,1,Yes,1,83.65,1465.75,Yes,2022-01-31,1,Yes,Male,0,Yes,Yes,1,83.65,1465.75,2020-06-21 18:07:34,Yes,Yes,2,No,No,No,No,No,Yes
5026,6100-QQHEB,Male,0,Yes,Yes,17,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,92.55,1515.1,Yes,2022-01-31,1,Yes,Male,0,Yes,Yes,1,92.55,1515.1,2020-08-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,Yes
5027,6173-GOLSU,Male,1,Yes,No,67,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,4,94.65,6079,No,,1,Yes,Male,1,Yes,No,4,94.65,6079,2016-06-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,Yes
5028,6185-TASNN,Male,1,No,No,1,Yes,No,1,No,No,No,No,No,No,1,No,1,46.3,46.3,No,,1,No,Male,1,No,No,1,46.3,46.3,2021-12-21 18:07:34,Yes,No,1,No,No,No,No,No,No
5029,6340-DACFT,Female,0,Yes,Yes,50,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,4,20.55,1070.25,No,,3,No,Female,0,Yes,Yes,4,20.55,1070.25,2017-11-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5030,6416-YJTTB,Male,0,No,No,11,Yes,No,2,Yes,No,Yes,No,No,No,1,Yes,3,79.5,795.65,No,,1,Yes,Male,0,No,No,3,79.5,795.65,2021-02-21 18:07:34,Yes,No,2,Yes,No,Yes,No,No,No
5031,6464-KEXXH,Male,0,No,No,8,No,No phone service,1,No,No,No,No,No,No,1,Yes,4,25.25,186.3,No,,1,Yes,Male,0,No,No,4,25.25,186.3,2021-05-21 18:07:34,No,No phone service,1,No,No,No,No,No,No
5032,6476-EPYZR,Male,0,Yes,Yes,12,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.5,255.5,No,,1,No,Male,0,Yes,Yes,2,20.5,255.5,2021-01-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5033,6599-RCLCJ,Male,0,Yes,No,47,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,1,Yes,1,109.55,5124.55,Yes,2022-01-31,1,Yes,Male,0,Yes,No,1,109.55,5124.55,2018-02-21 18:07:34,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes
5034,6630-UJZMY,Female,1,Yes,No,4,Yes,Yes,2,No,No,No,No,Yes,No,1,Yes,1,83.25,308.05,No,,1,Yes,Female,1,Yes,No,1,83.25,308.05,2021-09-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,No
5035,6692-UDPJC,Female,0,Yes,Yes,14,Yes,Yes,2,No,No,No,Yes,Yes,No,1,Yes,1,91.65,1301,Yes,2022-01-31,1,Yes,Female,0,Yes,Yes,1,91.65,1301,2020-11-21 18:07:34,Yes,Yes,2,No,No,No,Yes,Yes,No
5036,6725-TPKJO,Male,0,No,No,44,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,2,20.05,845.25,No,,3,No,Male,0,No,No,2,20.05,845.25,2018-05-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5037,6917-YACBP,Female,1,No,No,59,Yes,Yes,2,Yes,Yes,Yes,No,No,No,1,Yes,1,89.75,5496.9,No,,1,Yes,Female,1,No,No,1,89.75,5496.9,2017-02-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,No,No,No
5038,6925-BAYGL,Female,1,Yes,No,53,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,4,25.1,1275.6,No,,3,No,Female,1,Yes,No,4,25.1,1275.6,2017-08-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5039,6999-CHVCF,Male,0,No,No,68,Yes,Yes,2,Yes,Yes,Yes,No,No,Yes,3,Yes,3,102.1,7149.35,No,,3,Yes,Male,0,No,No,3,102.1,7149.35,2016-05-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,No,No,Yes
5040,7077-XJMET,Male,0,Yes,No,12,Yes,No,1,No,No,Yes,Yes,Yes,Yes,1,Yes,1,74.15,741.4,No,,1,Yes,Male,0,Yes,No,1,74.15,741.4,2021-01-21 18:07:34,Yes,No,1,No,No,Yes,Yes,Yes,Yes
5041,7673-BQGKU,Female,0,Yes,Yes,69,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,3,20.15,1337.5,No,,3,No,Female,0,Yes,Yes,3,20.15,1337.5,2016-04-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5042,7706-DZNKK,Male,0,No,No,11,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,4,20.45,237.3,No,,1,Yes,Male,0,No,No,4,20.45,237.3,2021-02-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5043,7734-DBOAI,Female,0,Yes,Yes,1,No,No phone service,1,No,No,No,Yes,Yes,No,1,No,1,40.1,40.1,Yes,2022-01-31,1,No,Female,0,Yes,Yes,1,40.1,40.1,2021-12-21 18:07:34,No,No phone service,1,No,No,No,Yes,Yes,No
